"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Bremer County, IA"	"19017"	"2020 "	"2020"	Suppressed	25311	Suppressed
	"Buchanan County, IA"	"19019"	"2018"	"2018"	Suppressed	21199	Suppressed
	"Buchanan County, IA"	"19019"	"2019"	"2019"	Suppressed	21175	Suppressed
	"Buchanan County, IA"	"19019"	"2020 "	"2020"	Suppressed	21287	Suppressed
	"Buena Vista County, IA"	"19021"	"2018"	"2018"	Suppressed	19874	Suppressed
	"Buena Vista County, IA"	"19021"	"2019"	"2019"	Suppressed	19620	Suppressed
	"Buena Vista County, IA"	"19021"	"2020 "	"2020"	Suppressed	19772	Suppressed
	"Butler County, IA"	"19023"	"2018"	"2018"	Suppressed	14539	Suppressed
	"Butler County, IA"	"19023"	"2019"	"2019"	Suppressed	14439	Suppressed
	"Butler County, IA"	"19023"	"2020 "	"2020"	Suppressed	14333	Suppressed
	"Calhoun County, IA"	"19025"	"2018"	"2018"	Suppressed	9699	Suppressed
	"Calhoun County, IA"	"19025"	"2019"	"2019"	Suppressed	9668	Suppressed
	"Calhoun County, IA"	"19025"	"2020 "	"2020"	Suppressed	9473	Suppressed
	"Carroll County, IA"	"19027"	"2018"	"2018"	Suppressed	20154	Suppressed
	"Carroll County, IA"	"19027"	"2019"	"2019"	Suppressed	20165	Suppressed
	"Carroll County, IA"	"19027"	"2020 "	"2020"	Suppressed	19914	Suppressed
	"Cass County, IA"	"19029"	"2018"	"2018"	Suppressed	12930	Suppressed
	"Cass County, IA"	"19029"	"2019"	"2019"	Suppressed	12836	Suppressed
	"Cass County, IA"	"19029"	"2020 "	"2020"	Suppressed	12817	Suppressed
	"Cedar County, IA"	"19031"	"2018"	"2018"	Suppressed	18627	Suppressed
	"Cedar County, IA"	"19031"	"2019"	"2019"	Suppressed	18627	Suppressed
	"Cedar County, IA"	"19031"	"2020 "	"2020"	Suppressed	18485	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2018"	"2018"	Suppressed	42647	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2019"	"2019"	Suppressed	42450	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2020 "	"2020"	Suppressed	42103	Suppressed
	"Cherokee County, IA"	"19035"	"2018"	"2018"	Suppressed	11321	Suppressed
	"Cherokee County, IA"	"19035"	"2019"	"2019"	Suppressed	11235	Suppressed
	"Cherokee County, IA"	"19035"	"2020 "	"2020"	Suppressed	11190	Suppressed
	"Chickasaw County, IA"	"19037"	"2018"	"2018"	Suppressed	11964	Suppressed
	"Chickasaw County, IA"	"19037"	"2019"	"2019"	Suppressed	11933	Suppressed
	"Chickasaw County, IA"	"19037"	"2020 "	"2020"	Suppressed	11834	Suppressed
	"Clarke County, IA"	"19039"	"2018"	"2018"	Suppressed	9423	Suppressed
	"Clarke County, IA"	"19039"	"2019"	"2019"	Suppressed	9395	Suppressed
	"Clarke County, IA"	"19039"	"2020 "	"2020"	Suppressed	9353	Suppressed
	"Clay County, IA"	"19041"	"2018"	"2018"	Suppressed	16134	Suppressed
	"Clay County, IA"	"19041"	"2019"	"2019"	Suppressed	16016	Suppressed
	"Clay County, IA"	"19041"	"2020 "	"2020"	Suppressed	15976	Suppressed
	"Clayton County, IA"	"19043"	"2018"	"2018"	Suppressed	17556	Suppressed
	"Clayton County, IA"	"19043"	"2019"	"2019"	Suppressed	17549	Suppressed
	"Clayton County, IA"	"19043"	"2020 "	"2020"	Suppressed	17321	Suppressed
	"Clinton County, IA"	"19045"	"2018"	"2018"	Suppressed	46518	Suppressed
	"Clinton County, IA"	"19045"	"2019"	"2019"	Suppressed	46429	Suppressed
	"Clinton County, IA"	"19045"	"2020 "	"2020"	12	46392	Unreliable
	"Crawford County, IA"	"19047"	"2018"	"2018"	Suppressed	17158	Suppressed
	"Crawford County, IA"	"19047"	"2019"	"2019"	Suppressed	16820	Suppressed
	"Crawford County, IA"	"19047"	"2020 "	"2020"	Suppressed	16834	Suppressed
	"Dallas County, IA"	"19049"	"2018"	"2018"	Suppressed	90180	Suppressed
	"Dallas County, IA"	"19049"	"2019"	"2019"	Suppressed	93453	Suppressed
	"Dallas County, IA"	"19049"	"2020 "	"2020"	Suppressed	96963	Suppressed
	"Davis County, IA"	"19051"	"2018"	"2018"	Suppressed	9017	Suppressed
	"Davis County, IA"	"19051"	"2019"	"2019"	Suppressed	9000	Suppressed
	"Davis County, IA"	"19051"	"2020 "	"2020"	Suppressed	9051	Suppressed
	"Decatur County, IA"	"19053"	"2018"	"2018"	Suppressed	7890	Suppressed
	"Decatur County, IA"	"19053"	"2019"	"2019"	Suppressed	7870	Suppressed
	"Decatur County, IA"	"19053"	"2020 "	"2020"	Suppressed	7769	Suppressed
	"Delaware County, IA"	"19055"	"2018"	"2018"	Suppressed	17069	Suppressed
	"Delaware County, IA"	"19055"	"2019"	"2019"	Suppressed	17011	Suppressed
	"Delaware County, IA"	"19055"	"2020 "	"2020"	Suppressed	16937	Suppressed
	"Des Moines County, IA"	"19057"	"2018"	"2018"	Suppressed	39138	Suppressed
	"Des Moines County, IA"	"19057"	"2019"	"2019"	Suppressed	38967	Suppressed
	"Des Moines County, IA"	"19057"	"2020 "	"2020"	10	38708	Unreliable
	"Dickinson County, IA"	"19059"	"2018"	"2018"	Suppressed	17153	Suppressed
	"Dickinson County, IA"	"19059"	"2019"	"2019"	Suppressed	17258	Suppressed
	"Dickinson County, IA"	"19059"	"2020 "	"2020"	Suppressed	17549	Suppressed
	"Dubuque County, IA"	"19061"	"2018"	"2018"	Suppressed	96854	Suppressed
	"Dubuque County, IA"	"19061"	"2019"	"2019"	Suppressed	97311	Suppressed
	"Dubuque County, IA"	"19061"	"2020 "	"2020"	12	97590	Unreliable
	"Emmet County, IA"	"19063"	"2018"	"2018"	Suppressed	9253	Suppressed
	"Emmet County, IA"	"19063"	"2019"	"2019"	Suppressed	9208	Suppressed
	"Emmet County, IA"	"19063"	"2020 "	"2020"	Suppressed	9095	Suppressed
	"Fayette County, IA"	"19065"	"2018"	"2018"	Suppressed	19660	Suppressed
	"Fayette County, IA"	"19065"	"2019"	"2019"	Suppressed	19650	Suppressed
	"Fayette County, IA"	"19065"	"2020 "	"2020"	Suppressed	19258	Suppressed
	"Floyd County, IA"	"19067"	"2018"	"2018"	Suppressed	15761	Suppressed
	"Floyd County, IA"	"19067"	"2019"	"2019"	Suppressed	15642	Suppressed
	"Floyd County, IA"	"19067"	"2020 "	"2020"	Suppressed	15480	Suppressed
	"Franklin County, IA"	"19069"	"2018"	"2018"	Suppressed	10124	Suppressed
	"Franklin County, IA"	"19069"	"2019"	"2019"	Suppressed	10070	Suppressed
	"Franklin County, IA"	"19069"	"2020 "	"2020"	Suppressed	9971	Suppressed
	"Fremont County, IA"	"19071"	"2018"	"2018"	Suppressed	6993	Suppressed
	"Fremont County, IA"	"19071"	"2019"	"2019"	Suppressed	6960	Suppressed
	"Fremont County, IA"	"19071"	"2020 "	"2020"	Suppressed	6729	Suppressed
	"Greene County, IA"	"19073"	"2018"	"2018"	Suppressed	8981	Suppressed
	"Greene County, IA"	"19073"	"2019"	"2019"	Suppressed	8888	Suppressed
	"Greene County, IA"	"19073"	"2020 "	"2020"	Suppressed	8795	Suppressed
	"Grundy County, IA"	"19075"	"2018"	"2018"	Suppressed	12304	Suppressed
	"Grundy County, IA"	"19075"	"2019"	"2019"	Suppressed	12232	Suppressed
	"Grundy County, IA"	"19075"	"2020 "	"2020"	Suppressed	12217	Suppressed
	"Guthrie County, IA"	"19077"	"2018"	"2018"	Suppressed	10720	Suppressed
	"Guthrie County, IA"	"19077"	"2019"	"2019"	Suppressed	10689	Suppressed
	"Guthrie County, IA"	"19077"	"2020 "	"2020"	Suppressed	10737	Suppressed
	"Hamilton County, IA"	"19079"	"2018"	"2018"	Suppressed	14952	Suppressed
	"Hamilton County, IA"	"19079"	"2019"	"2019"	Suppressed	14773	Suppressed
	"Hamilton County, IA"	"19079"	"2020 "	"2020"	Suppressed	14716	Suppressed
	"Hancock County, IA"	"19081"	"2018"	"2018"	Suppressed	10712	Suppressed
	"Hancock County, IA"	"19081"	"2019"	"2019"	Suppressed	10630	Suppressed
	"Hancock County, IA"	"19081"	"2020 "	"2020"	Suppressed	10507	Suppressed
	"Hardin County, IA"	"19083"	"2018"	"2018"	Suppressed	16868	Suppressed
	"Hardin County, IA"	"19083"	"2019"	"2019"	Suppressed	16846	Suppressed
	"Hardin County, IA"	"19083"	"2020 "	"2020"	Suppressed	16575	Suppressed
	"Harrison County, IA"	"19085"	"2018"	"2018"	Suppressed	14134	Suppressed
	"Harrison County, IA"	"19085"	"2019"	"2019"	Suppressed	14049	Suppressed
	"Harrison County, IA"	"19085"	"2020 "	"2020"	Suppressed	13928	Suppressed
	"Henry County, IA"	"19087"	"2018"	"2018"	Suppressed	20067	Suppressed
	"Henry County, IA"	"19087"	"2019"	"2019"	Suppressed	19954	Suppressed
	"Henry County, IA"	"19087"	"2020 "	"2020"	Suppressed	19697	Suppressed
	"Howard County, IA"	"19089"	"2018"	"2018"	Suppressed	9187	Suppressed
	"Howard County, IA"	"19089"	"2019"	"2019"	Suppressed	9158	Suppressed
	"Howard County, IA"	"19089"	"2020 "	"2020"	Suppressed	9176	Suppressed
	"Humboldt County, IA"	"19091"	"2018"	"2018"	Suppressed	9547	Suppressed
	"Humboldt County, IA"	"19091"	"2019"	"2019"	Suppressed	9558	Suppressed
	"Humboldt County, IA"	"19091"	"2020 "	"2020"	Suppressed	9473	Suppressed
	"Ida County, IA"	"19093"	"2018"	"2018"	Suppressed	6841	Suppressed
	"Ida County, IA"	"19093"	"2019"	"2019"	Suppressed	6860	Suppressed
	"Ida County, IA"	"19093"	"2020 "	"2020"	Suppressed	6833	Suppressed
	"Iowa County, IA"	"19095"	"2018"	"2018"	Suppressed	16141	Suppressed
	"Iowa County, IA"	"19095"	"2019"	"2019"	Suppressed	16184	Suppressed
	"Iowa County, IA"	"19095"	"2020 "	"2020"	Suppressed	16138	Suppressed
	"Jackson County, IA"	"19097"	"2018"	"2018"	Suppressed	19432	Suppressed
	"Jackson County, IA"	"19097"	"2019"	"2019"	Suppressed	19439	Suppressed
	"Jackson County, IA"	"19097"	"2020 "	"2020"	Suppressed	19205	Suppressed
	"Jasper County, IA"	"19099"	"2018"	"2018"	Suppressed	37147	Suppressed
	"Jasper County, IA"	"19099"	"2019"	"2019"	Suppressed	37185	Suppressed
	"Jasper County, IA"	"19099"	"2020 "	"2020"	Suppressed	37148	Suppressed
	"Jefferson County, IA"	"19101"	"2018"	"2018"	Suppressed	18381	Suppressed
	"Jefferson County, IA"	"19101"	"2019"	"2019"	Suppressed	18295	Suppressed
	"Jefferson County, IA"	"19101"	"2020 "	"2020"	Suppressed	18347	Suppressed
	"Johnson County, IA"	"19103"	"2018"	"2018"	Suppressed	151260	Suppressed
	"Johnson County, IA"	"19103"	"2019"	"2019"	Suppressed	151140	Suppressed
	"Johnson County, IA"	"19103"	"2020 "	"2020"	15	153740	Unreliable
	"Jones County, IA"	"19105"	"2018"	"2018"	Suppressed	20744	Suppressed
	"Jones County, IA"	"19105"	"2019"	"2019"	Suppressed	20681	Suppressed
	"Jones County, IA"	"19105"	"2020 "	"2020"	Suppressed	20617	Suppressed
	"Keokuk County, IA"	"19107"	"2018"	"2018"	Suppressed	10225	Suppressed
	"Keokuk County, IA"	"19107"	"2019"	"2019"	Suppressed	10246	Suppressed
	"Keokuk County, IA"	"19107"	"2020 "	"2020"	Suppressed	10085	Suppressed
	"Kossuth County, IA"	"19109"	"2018"	"2018"	Suppressed	14908	Suppressed
	"Kossuth County, IA"	"19109"	"2019"	"2019"	Suppressed	14813	Suppressed
	"Kossuth County, IA"	"19109"	"2020 "	"2020"	Suppressed	14680	Suppressed
	"Lee County, IA"	"19111"	"2018"	"2018"	Suppressed	34055	Suppressed
	"Lee County, IA"	"19111"	"2019"	"2019"	Suppressed	33657	Suppressed
	"Lee County, IA"	"19111"	"2020 "	"2020"	Suppressed	33480	Suppressed
	"Linn County, IA"	"19113"	"2018"	"2018"	27	225909	12.0
	"Linn County, IA"	"19113"	"2019"	"2019"	36	226706	15.9
	"Linn County, IA"	"19113"	"2020 "	"2020"	54	227854	23.7
	"Louisa County, IA"	"19115"	"2018"	"2018"	Suppressed	11169	Suppressed
	"Louisa County, IA"	"19115"	"2019"	"2019"	Suppressed	11035	Suppressed
	"Louisa County, IA"	"19115"	"2020 "	"2020"	Suppressed	11011	Suppressed
	"Lucas County, IA"	"19117"	"2018"	"2018"	Suppressed	8645	Suppressed
	"Lucas County, IA"	"19117"	"2019"	"2019"	Suppressed	8600	Suppressed
	"Lucas County, IA"	"19117"	"2020 "	"2020"	Suppressed	8518	Suppressed
	"Lyon County, IA"	"19119"	"2018"	"2018"	Suppressed	11811	Suppressed
	"Lyon County, IA"	"19119"	"2019"	"2019"	Suppressed	11755	Suppressed
	"Lyon County, IA"	"19119"	"2020 "	"2020"	Suppressed	11756	Suppressed
	"Madison County, IA"	"19121"	"2018"	"2018"	Suppressed	16249	Suppressed
	"Madison County, IA"	"19121"	"2019"	"2019"	Suppressed	16338	Suppressed
	"Madison County, IA"	"19121"	"2020 "	"2020"	Suppressed	16521	Suppressed
	"Mahaska County, IA"	"19123"	"2018"	"2018"	Suppressed	22000	Suppressed
	"Mahaska County, IA"	"19123"	"2019"	"2019"	Suppressed	22095	Suppressed
	"Mahaska County, IA"	"19123"	"2020 "	"2020"	Suppressed	22370	Suppressed
	"Marion County, IA"	"19125"	"2018"	"2018"	Suppressed	33407	Suppressed
	"Marion County, IA"	"19125"	"2019"	"2019"	Suppressed	33253	Suppressed
	"Marion County, IA"	"19125"	"2020 "	"2020"	Suppressed	33168	Suppressed
	"Marshall County, IA"	"19127"	"2018"	"2018"	Suppressed	39981	Suppressed
	"Marshall County, IA"	"19127"	"2019"	"2019"	Suppressed	39369	Suppressed
	"Marshall County, IA"	"19127"	"2020 "	"2020"	Suppressed	39495	Suppressed
	"Mills County, IA"	"19129"	"2018"	"2018"	Suppressed	15063	Suppressed
	"Mills County, IA"	"19129"	"2019"	"2019"	Suppressed	15109	Suppressed
	"Mills County, IA"	"19129"	"2020 "	"2020"	Suppressed	14766	Suppressed
	"Mitchell County, IA"	"19131"	"2018"	"2018"	Suppressed	10569	Suppressed
	"Mitchell County, IA"	"19131"	"2019"	"2019"	Suppressed	10586	Suppressed
	"Mitchell County, IA"	"19131"	"2020 "	"2020"	Suppressed	10647	Suppressed
	"Monona County, IA"	"19133"	"2018"	"2018"	Suppressed	8679	Suppressed
	"Monona County, IA"	"19133"	"2019"	"2019"	Suppressed	8615	Suppressed
	"Monona County, IA"	"19133"	"2020 "	"2020"	Suppressed	8598	Suppressed
	"Monroe County, IA"	"19135"	"2018"	"2018"	Suppressed	7790	Suppressed
	"Monroe County, IA"	"19135"	"2019"	"2019"	Suppressed	7707	Suppressed
	"Monroe County, IA"	"19135"	"2020 "	"2020"	Suppressed	7770	Suppressed
	"Montgomery County, IA"	"19137"	"2018"	"2018"	Suppressed	10003	Suppressed
	"Montgomery County, IA"	"19137"	"2019"	"2019"	Suppressed	9917	Suppressed
	"Montgomery County, IA"	"19137"	"2020 "	"2020"	Suppressed	9935	Suppressed
	"Muscatine County, IA"	"19139"	"2018"	"2018"	Suppressed	42929	Suppressed
	"Muscatine County, IA"	"19139"	"2019"	"2019"	Suppressed	42664	Suppressed
	"Muscatine County, IA"	"19139"	"2020 "	"2020"	Suppressed	42394	Suppressed
	"O'Brien County, IA"	"19141"	"2018"	"2018"	Suppressed	13840	Suppressed
	"O'Brien County, IA"	"19141"	"2019"	"2019"	Suppressed	13753	Suppressed
	"O'Brien County, IA"	"19141"	"2020 "	"2020"	Suppressed	13679	Suppressed
	"Osceola County, IA"	"19143"	"2018"	"2018"	Suppressed	6040	Suppressed
	"Osceola County, IA"	"19143"	"2019"	"2019"	Suppressed	5958	Suppressed
	"Osceola County, IA"	"19143"	"2020 "	"2020"	Suppressed	5987	Suppressed
	"Page County, IA"	"19145"	"2018"	"2018"	Suppressed	15249	Suppressed
	"Page County, IA"	"19145"	"2019"	"2019"	Suppressed	15107	Suppressed
	"Page County, IA"	"19145"	"2020 "	"2020"	Suppressed	15073	Suppressed
	"Palo Alto County, IA"	"19147"	"2018"	"2018"	Suppressed	8929	Suppressed
	"Palo Alto County, IA"	"19147"	"2019"	"2019"	Suppressed	8886	Suppressed
	"Palo Alto County, IA"	"19147"	"2020 "	"2020"	Suppressed	8845	Suppressed
	"Plymouth County, IA"	"19149"	"2018"	"2018"	Suppressed	25095	Suppressed
	"Plymouth County, IA"	"19149"	"2019"	"2019"	Suppressed	25177	Suppressed
	"Plymouth County, IA"	"19149"	"2020 "	"2020"	Suppressed	25219	Suppressed
	"Pocahontas County, IA"	"19151"	"2018"	"2018"	Suppressed	6740	Suppressed
	"Pocahontas County, IA"	"19151"	"2019"	"2019"	Suppressed	6619	Suppressed
	"Pocahontas County, IA"	"19151"	"2020 "	"2020"	Suppressed	6607	Suppressed
	"Polk County, IA"	"19153"	"2018"	"2018"	77	487204	15.8
	"Polk County, IA"	"19153"	"2019"	"2019"	110	490161	22.4
	"Polk County, IA"	"19153"	"2020 "	"2020"	110	494281	22.3
	"Pottawattamie County, IA"	"19155"	"2018"	"2018"	Suppressed	93533	Suppressed
	"Pottawattamie County, IA"	"19155"	"2019"	"2019"	10	93206	Unreliable
	"Pottawattamie County, IA"	"19155"	"2020 "	"2020"	16	93328	Unreliable
	"Poweshiek County, IA"	"19157"	"2018"	"2018"	Suppressed	18699	Suppressed
	"Poweshiek County, IA"	"19157"	"2019"	"2019"	Suppressed	18504	Suppressed
	"Poweshiek County, IA"	"19157"	"2020 "	"2020"	Suppressed	18381	Suppressed
	"Ringgold County, IA"	"19159"	"2018"	"2018"	Suppressed	4968	Suppressed
	"Ringgold County, IA"	"19159"	"2019"	"2019"	Suppressed	4894	Suppressed
	"Ringgold County, IA"	"19159"	"2020 "	"2020"	Suppressed	4801	Suppressed
	"Sac County, IA"	"19161"	"2018"	"2018"	Suppressed	9719	Suppressed
	"Sac County, IA"	"19161"	"2019"	"2019"	Suppressed	9721	Suppressed
	"Sac County, IA"	"19161"	"2020 "	"2020"	Suppressed	9603	Suppressed
	"Scott County, IA"	"19163"	"2018"	"2018"	24	173283	13.9
	"Scott County, IA"	"19163"	"2019"	"2019"	28	172943	16.2
	"Scott County, IA"	"19163"	"2020 "	"2020"	24	173216	13.9
	"Shelby County, IA"	"19165"	"2018"	"2018"	Suppressed	11578	Suppressed
	"Shelby County, IA"	"19165"	"2019"	"2019"	Suppressed	11454	Suppressed
	"Shelby County, IA"	"19165"	"2020 "	"2020"	Suppressed	11430	Suppressed
	"Sioux County, IA"	"19167"	"2018"	"2018"	Suppressed	34909	Suppressed
	"Sioux County, IA"	"19167"	"2019"	"2019"	Suppressed	34855	Suppressed
	"Sioux County, IA"	"19167"	"2020 "	"2020"	Suppressed	35043	Suppressed
	"Story County, IA"	"19169"	"2018"	"2018"	Suppressed	98105	Suppressed
	"Story County, IA"	"19169"	"2019"	"2019"	Suppressed	97117	Suppressed
	"Story County, IA"	"19169"	"2020 "	"2020"	Suppressed	98237	Suppressed
	"Tama County, IA"	"19171"	"2018"	"2018"	Suppressed	16904	Suppressed
	"Tama County, IA"	"19171"	"2019"	"2019"	Suppressed	16854	Suppressed
	"Tama County, IA"	"19171"	"2020 "	"2020"	Suppressed	16801	Suppressed
	"Taylor County, IA"	"19173"	"2018"	"2018"	Suppressed	6191	Suppressed
	"Taylor County, IA"	"19173"	"2019"	"2019"	Suppressed	6121	Suppressed
	"Taylor County, IA"	"19173"	"2020 "	"2020"	Suppressed	6092	Suppressed
	"Union County, IA"	"19175"	"2018"	"2018"	Suppressed	12359	Suppressed
	"Union County, IA"	"19175"	"2019"	"2019"	Suppressed	12241	Suppressed
	"Union County, IA"	"19175"	"2020 "	"2020"	Suppressed	12157	Suppressed
	"Van Buren County, IA"	"19177"	"2018"	"2018"	Suppressed	7020	Suppressed
	"Van Buren County, IA"	"19177"	"2019"	"2019"	Suppressed	7044	Suppressed
	"Van Buren County, IA"	"19177"	"2020 "	"2020"	Suppressed	7069	Suppressed
	"Wapello County, IA"	"19179"	"2018"	"2018"	Suppressed	35205	Suppressed
	"Wapello County, IA"	"19179"	"2019"	"2019"	10	34969	Unreliable
	"Wapello County, IA"	"19179"	"2020 "	"2020"	Suppressed	34985	Suppressed
	"Warren County, IA"	"19181"	"2018"	"2018"	Suppressed	51056	Suppressed
	"Warren County, IA"	"19181"	"2019"	"2019"	Suppressed	51466	Suppressed
	"Warren County, IA"	"19181"	"2020 "	"2020"	12	52265	Unreliable
	"Washington County, IA"	"19183"	"2018"	"2018"	Suppressed	22141	Suppressed
	"Washington County, IA"	"19183"	"2019"	"2019"	Suppressed	21965	Suppressed
	"Washington County, IA"	"19183"	"2020 "	"2020"	Suppressed	21992	Suppressed
	"Wayne County, IA"	"19185"	"2018"	"2018"	Suppressed	6401	Suppressed
	"Wayne County, IA"	"19185"	"2019"	"2019"	Suppressed	6441	Suppressed
	"Wayne County, IA"	"19185"	"2020 "	"2020"	Suppressed	6415	Suppressed
	"Webster County, IA"	"19187"	"2018"	"2018"	Suppressed	36277	Suppressed
	"Webster County, IA"	"19187"	"2019"	"2019"	Suppressed	35904	Suppressed
	"Webster County, IA"	"19187"	"2020 "	"2020"	Suppressed	35934	Suppressed
	"Winnebago County, IA"	"19189"	"2018"	"2018"	Suppressed	10518	Suppressed
	"Winnebago County, IA"	"19189"	"2019"	"2019"	Suppressed	10354	Suppressed
	"Winnebago County, IA"	"19189"	"2020 "	"2020"	Suppressed	10277	Suppressed
	"Winneshiek County, IA"	"19191"	"2018"	"2018"	Suppressed	20029	Suppressed
	"Winneshiek County, IA"	"19191"	"2019"	"2019"	Suppressed	19991	Suppressed
	"Winneshiek County, IA"	"19191"	"2020 "	"2020"	Suppressed	19862	Suppressed
	"Woodbury County, IA"	"19193"	"2018"	"2018"	Suppressed	102539	Suppressed
	"Woodbury County, IA"	"19193"	"2019"	"2019"	Suppressed	103107	Suppressed
	"Woodbury County, IA"	"19193"	"2020 "	"2020"	14	103138	Unreliable
	"Worth County, IA"	"19195"	"2018"	"2018"	Suppressed	7453	Suppressed
	"Worth County, IA"	"19195"	"2019"	"2019"	Suppressed	7381	Suppressed
	"Worth County, IA"	"19195"	"2020 "	"2020"	Suppressed	7359	Suppressed
	"Wright County, IA"	"19197"	"2018"	"2018"	Suppressed	12690	Suppressed
	"Wright County, IA"	"19197"	"2019"	"2019"	Suppressed	12562	Suppressed
	"Wright County, IA"	"19197"	"2020 "	"2020"	Suppressed	12416	Suppressed
	"Allen County, KS"	"20001"	"2018"	"2018"	Suppressed	12444	Suppressed
	"Allen County, KS"	"20001"	"2019"	"2019"	Suppressed	12369	Suppressed
	"Allen County, KS"	"20001"	"2020 "	"2020"	Suppressed	12399	Suppressed
	"Anderson County, KS"	"20003"	"2018"	"2018"	Suppressed	7878	Suppressed
	"Anderson County, KS"	"20003"	"2019"	"2019"	Suppressed	7858	Suppressed
	"Anderson County, KS"	"20003"	"2020 "	"2020"	Suppressed	7949	Suppressed
	"Atchison County, KS"	"20005"	"2018"	"2018"	Suppressed	16193	Suppressed
	"Atchison County, KS"	"20005"	"2019"	"2019"	Suppressed	16073	Suppressed
	"Atchison County, KS"	"20005"	"2020 "	"2020"	Suppressed	16015	Suppressed
	"Barber County, KS"	"20007"	"2018"	"2018"	Suppressed	4472	Suppressed
	"Barber County, KS"	"20007"	"2019"	"2019"	Suppressed	4427	Suppressed
	"Barber County, KS"	"20007"	"2020 "	"2020"	Suppressed	4358	Suppressed
	"Barton County, KS"	"20009"	"2018"	"2018"	Suppressed	26111	Suppressed
	"Barton County, KS"	"20009"	"2019"	"2019"	Suppressed	25779	Suppressed
	"Barton County, KS"	"20009"	"2020 "	"2020"	Suppressed	25658	Suppressed
	"Bourbon County, KS"	"20011"	"2018"	"2018"	Suppressed	14653	Suppressed
	"Bourbon County, KS"	"20011"	"2019"	"2019"	Suppressed	14534	Suppressed
	"Bourbon County, KS"	"20011"	"2020 "	"2020"	Suppressed	14435	Suppressed
	"Brown County, KS"	"20013"	"2018"	"2018"	Suppressed	9598	Suppressed
	"Brown County, KS"	"20013"	"2019"	"2019"	Suppressed	9564	Suppressed
	"Brown County, KS"	"20013"	"2020 "	"2020"	Suppressed	9482	Suppressed
	"Butler County, KS"	"20015"	"2018"	"2018"	10	66765	Unreliable
	"Butler County, KS"	"20015"	"2019"	"2019"	Suppressed	66911	Suppressed
